3.317247e-01, 2.019078e+00, 1 .
7.946750e-01, 1.733788e+00, 1 .
4.068345e-01, 1.851677e+00, 1 .
-8.299931e-01, 1.131855e+00, 1 .
6.749909e-01, 1.454309e+00, 1 .
-1.830925e-01, 9.983463e-01, 1 .
6.270419e-01, 1.597262e+00, 1 .
5.083952e-02, 1.068258e+00, 1 .
-2.368913e-01, 1.176173e+00, 1 .
-6.432680e-01, 1.297270e+00, 1 .
4.601448e-01, 1.138086e+00, 1 .
2.107367e-01, 1.362874e+00, 1 .
3.267873e-01, 1.524878e+00, 1 .
2.868221e-01, 9.587471e-01, 1 .
-3.020214e-01, 1.160097e+00, 1 .
-4.818992e-02, 1.277521e+00, 1 .
4.245101e-01, 1.243915e+00, 1 .
1.769949e-01, 1.565166e+00, 1 .
9.726125e-01, 2.257290e+00, 1 .
1.840742e-01, 7.597910e-01, 2 .
8.955234e-03, 5.889033e-01, 2 .
-5.289931e-02, 2.867828e-01, 2 .
-1.350783e-01, 1.236600e+00, 1 .
1.006690e+00, 2.366747e+00, 1 .
7.050047e-01, 2.095416e+00, 1 .
2.717214e-01, 1.695197e+00, 1 .
-1.147271e-01, 1.402029e+00, 1 .
5.916732e-01, 1.399483e+00, 1 .
2.286548e-01, 1.560182e+00, 1 .
4.532962e-01, 1.187873e+00, 1 .
4.584254e-01, 1.832023e+00, 1 .
-9.750259e-02, 1.041218e+00, 1 .
3.007350e-01, 1.595771e+00, 1 .
3.575090e-01, 1.747165e+00, 1 .
7.536610e-02, 1.377016e+00, 1 .
1.546050e-01, 1.328954e+00, 1 .
1.246064e-01, 1.009651e+00, 1 .
2.603640e-01, 5.241887e-01, 2 .
3.889028e-01, 6.130656e-01, 1 .
8.978080e-02, 1.050836e+00, 1 .
2.293666e-01, 8.547926e-01, 1 .
-4.595359e-02, 8.983460e-01, 1 .
3.048530e-01, 1.858374e+00, 1 .
5.223834e-02, 1.065962e+00, 1 .
3.199824e-02, 9.860902e-01, 1 .
3.152431e-01, 1.632292e+00, 1 .
-1.975660e-01, 2.262446e-01, 2 .
-5.622647e-02, 1.106262e+00, 1 .
7.558111e-02, 5.406705e-01, 2 .
1.971668e-01, 8.838018e-01, 2 .
1.638756e-01, 4.776709e-01, 2 .
2.512206e-01, 6.289024e-01, 2 .
1.379407e-01, 4.759054e-01, 2 .
4.038488e-01, 1.350335e+00, 1 .
3.954271e-01, 1.126938e+00, 1 .
5.789291e-02, 5.016243e-01, 2 .
6.761564e-01, 2.001769e+00, 1 .
6.560915e-02, 1.257648e+00, 1 .
2.654085e-01, 4.354461e-01, 2 .
-1.665894e-01, 1.954662e-01, 2 .
-1.311258e-01, 2.614186e-01, 2 .
-1.995045e-01, 3.254014e-01, 2 .
-9.901661e-03, 1.230566e+00, 1 .
-1.906757e-01, 3.144051e-01, 2 .
8.471474e-02, 1.183500e+00, 1 .
1.167243e-01, 1.241098e+00, 1 .
-1.208355e-01, 4.991460e-01, 2 .
1.190026e-01, 5.055008e-01, 2 .
-4.976529e-01, 6.367810e-01, 2 .
1.990261e-01, 5.025387e-01, 2 .
8.250031e-01, 1.731745e+00, 1 .
-2.568985e-01, 2.631978e-01, 2 .
2.392522e-01, 1.733283e+00, 1 .
1.704474e-01, 8.667735e-01, 1 .
1.364923e-01, 6.160654e-01, 2 .
4.884396e-01, 1.230897e+00, 1 .
1.105284e-01, 5.546995e-01, 2 .
2.180563e-01, 1.596818e+00, 1 .
2.648033e-02, 1.975493e+00, 1 .
8.611336e-02, 6.327363e-01, 2 .
3.995726e-02, 6.380025e-01, 2 .
-1.575635e-01, 8.799793e-01, 2 .
8.681859e-01, 2.699339e+00, 1 .
4.634282e-01, 1.640975e+00, 1 .
2.934864e-02, 5.842161e-01, 2 .
5.840896e-01, 1.580524e+00, 1 .
2.287644e-01, 9.460268e-01, 1 .
4.876869e-01, 1.670124e+00, 1 .
4.883629e-02, 7.857011e-01, 2 .
1.190182e-01, 8.784348e-01, 2 .
2.538176e-01, 8.006024e-01, 2 .
2.581795e-01, 1.020475e+00, 1 .
3.986156e-01, 7.720125e-01, 2 .
1.930420e-01, 7.064552e-01, 2 .
2.038468e-01, 1.261176e+00, 1 .
5.133128e-01, 1.708312e+00, 1 .
1.401393e-01, 4.832290e-01, 2 .
6.261514e-02, 3.619508e-01, 2 .
4.301724e-02, 4.980226e-01, 2 .
1.961136e-01, 1.059044e+00, 1 .
2.907496e-01, 1.068016e+00, 1 .
-2.661482e-01, 1.002132e-01, 2 .
1.671223e-01, 6.719115e-01, 2 .
-1.043650e-01, 5.482834e-01, 2 .
-4.780426e-02, 3.690337e-01, 2 .
-2.479830e-02, 1.112622e+00, 1 .
-1.474395e-02, 7.323841e-01, 2 .
5.357433e-02, 6.194664e-01, 2 .
5.913505e-01, 2.502384e+00, 1 .
4.549236e-02, 6.222481e-01, 2 .
-5.509176e-02, 3.734709e-01, 2 .
6.762728e-02, 7.289861e-01, 2 .
-2.133441e-02, 9.302678e-01, 2 .
-1.156681e-01, 4.409130e-01, 2 .
-1.914873e-01, 3.904564e-01, 2 .
9.000378e-02, 6.071400e-01, 2 .
-1.186062e-01, 2.428396e-01, 2 .
1.375255e-01, 1.333594e+00, 1 .
1.626684e-01, 1.499079e+00, 1 .
3.394326e-01, 1.214367e+00, 1 .
1.347329e-02, 4.716147e-01, 2 .
5.782973e-01, 1.512566e+00, 1 .
5.338364e-01, 2.205694e+00, 1 .
1.790202e-01, 7.504203e-01, 2 .
1.744005e-01, 6.414236e-01, 2 .
3.015539e-01, 6.023269e-01, 2 .
2.201524e-01, 1.027456e+00, 1 .
6.583007e-01, 1.363020e+00, 1 .
7.766700e-02, 8.954406e-01, 2 .
4.195024e-01, 1.732984e+00, 1 .
-7.845167e-03, 5.106447e-01, 2 .
3.558614e-01, 1.243898e+00, 1 .
2.988773e-01, 1.235076e+00, 1 .
3.255529e-01, 9.330763e-01, 2 .
5.796744e-01, 1.528378e+00, 1 .
1.708069e-01, 7.998380e-01, 1 .
2.412211e-01, 5.858255e-01, 2 .
4.189990e-02, 5.204190e-01, 2 .
2.627109e-01, 1.109206e+00, 1 .
-1.240251e-02, 4.699842e-01, 2 .
-4.611467e-02, 1.246144e-01, 2 .
4.219894e-01, 1.176998e+00, 1 .
3.134578e-02, 5.479425e-01, 2 .
4.373703e-02, 6.629982e-01, 2 .
1.050987e-01, 3.514454e-01, 2 .
-3.533896e-02, 4.375981e-01, 2 .
