-6.487302e-01, 1.883944e+00, 1 .
-1.108670e+00, 1.882391e+00, 1 .
-7.937690e-01, 1.566618e+00, 1 .
-9.159103e-01, 1.449034e+00, 1 .
-8.422033e-01, 2.088968e+00, 1 .
-1.211691e+00, 2.211412e+00, 1 .
-1.016646e+00, 1.776723e+00, 1 .
-8.691692e-01, 1.743627e+00, 1 .
-1.386321e+00, 1.999633e+00, 1 .
-3.842014e-01, 2.045026e+00, 1 .
-2.554432e-01, 1.649582e+00, 1 .
-7.748866e-01, 1.151771e+00, 1 .
-4.352431e-01, 1.727263e+00, 1 .
-5.903488e-01, 1.533412e+00, 1 .
-8.799576e-01, 1.790316e+00, 1 .
-8.233283e-01, 1.620535e+00, 1 .
-6.615037e-01, 1.209384e+00, 1 .
-5.014603e-01, 1.295527e+00, 1 .
-3.907404e-01, 1.988167e+00, 1 .
-4.178479e-01, 2.005891e+00, 1 .
-5.527581e-01, 1.918750e+00, 1 .
-3.580184e-01, 1.737624e+00, 1 .
-7.073847e-01, 1.527438e+00, 1 .
-5.941546e-01, 1.916525e+00, 1 .
-7.834395e-01, 1.793353e+00, 1 .
-7.868067e-01, 2.062605e+00, 1 .
-1.008839e+00, 1.607879e+00, 1 .
-6.807632e-01, 1.667197e+00, 1 .
-6.942539e-01, 1.886376e+00, 1 .
-4.425531e-01, 8.618029e-01, 2 .
3.610205e-02, 1.540163e+00, 2 .
-5.797271e-01, 6.438698e-01, 2 .
-3.372389e-02, 1.558514e+00, 2 .
-2.613832e-01, 1.912070e+00, 2 .
-1.901776e-01, 1.288487e+00, 2 .
-4.950511e-02, 8.072145e-01, 2 .
1.120223e-01, 1.470209e+00, 2 .
3.096323e-01, 1.154334e+00, 2 .
-7.135664e-02, 7.995204e-01, 2 .
-4.677873e-01, 7.581686e-01, 2 .
9.854582e-02, 1.247662e+00, 2 .
6.212439e-02, 1.151240e+00, 2 .
9.250291e-02, 9.265165e-01, 2 .
6.225729e-02, 8.575206e-01, 2 .
-9.952687e-02, 7.079853e-01, 2 .
-3.194737e-01, 1.768654e+00, 2 .
-2.043466e-01, 8.108528e-01, 2 .
8.319870e-02, 8.292518e-01, 2 .
1.995767e-01, 1.051900e+00, 2 .
-1.840976e-01, 8.481990e-01, 2 .
1.566775e-01, 1.560542e+00, 2 .
1.209662e-01, 1.627888e+00, 2 .
1.891337e-01, 1.104405e+00, 2 .
5.178330e-02, 9.170607e-01, 2 .
2.046419e-01, 1.126420e+00, 2 .
3.411658e-01, 1.082470e+00, 2 .
1.943073e-01, 9.606219e-01, 2 .
1.968865e-01, 1.205650e+00, 2 .
1.315123e-01, 9.695704e-01, 2 .
3.373753e-01, 2.416344e+00, 2 .
1.276651e-01, 1.430004e+00, 2 .
4.048489e-01, 1.693344e+00, 2 .
1.200046e-01, 1.472959e+00, 2 .
2.054934e-01, 1.225468e+00, 2 .
-7.409987e-02, 8.353138e-01, 2 .
-6.724346e-01, 5.181126e-01, 3 .
-7.466016e-01, 2.996300e-01, 3 .
-6.813604e-01, 1.726341e-01, 3 .
-8.007233e-01, 3.072138e-01, 3 .
-5.826790e-01, 4.711330e-01, 3 .
-5.555945e-01, 4.195830e-01, 3 .
-1.067460e+00, 4.398257e-01, 3 .
-9.726773e-01, 7.880869e-01, 3 .
-1.043721e+00, 6.728864e-01, 3 .
-7.649763e-01, 7.340515e-01, 3 .
-1.096203e+00, 4.036183e-01, 3 .
-1.053920e+00, 5.115104e-01, 3 .
-1.037380e+00, 3.864921e-01, 3 .
-1.286075e+00, 7.940054e-01, 3 .
-9.052854e-01, 4.325298e-01, 3 .
-6.333695e-01, 4.933683e-01, 3 .
-1.199448e+00, 3.746294e-01, 3 .
-8.818799e-01, 3.218839e-01, 3 .
-1.170370e+00, 3.438401e-01, 3 .
-5.611066e-01, 3.115765e-01, 3 .
-1.017523e+00, 2.284283e-01, 3 .
-1.284179e+00, 4.480732e-01, 3 .
-1.266768e+00, 5.749669e-01, 3 .
-1.180061e+00, 5.103130e-01, 3 .
