  4.1000000e+002	  2.0000000e+001	  1.8262414e+001	  4.8812760e+001	
  4.1748920e+002	  2.0000000e+001	  1.9540020e+001	  4.8812760e+001	
  4.2000000e+002	  2.0000000e+001	  1.9842737e+001	  3.8396179e+001	
  4.2718543e+002	  2.0000000e+001	  2.0281370e+001	  3.8396179e+001	
  4.3000000e+002	  2.0000000e+001	  2.0323507e+001	  3.5066105e+001	
  4.3081411e+002	  2.0000000e+001	  2.0326559e+001	  3.5066105e+001	
  4.3081411e+002	  2.0000000e+001	  2.0326559e+001	  3.5066105e+001	
  4.3081411e+002	  2.0000000e+001	  2.0326559e+001	  3.5066105e+001	
  4.3540705e+002	  2.0000000e+001	  2.0256631e+001	  3.5066105e+001	
  4.4000000e+002	  2.0000000e+001	  2.0095130e+001	  3.6540026e+001	
  4.5000000e+002	  2.0000000e+001	  1.9682179e+001	  3.9417678e+001	
  4.6000000e+002	  2.0000000e+001	  1.9408382e+001	  4.1490897e+001	
  4.6838530e+002	  2.0000000e+001	  1.9344769e+001	  4.1490897e+001	
  4.6838530e+002	  2.0000000e+001	  1.9344769e+001	  4.1490897e+001	
  4.7000000e+002	  2.0000000e+001	  1.9346207e+001	  4.2187060e+001	
  4.7161470e+002	  2.0000000e+001	  1.9351210e+001	  4.2187060e+001	
  4.7484410e+002	  2.0000000e+001	  1.9371908e+001	  4.2187060e+001	
  4.8000000e+002	  2.0000000e+001	  1.9423268e+001	  4.1926018e+001	
  4.9000000e+002	  2.0000000e+001	  1.9536991e+001	  4.1372394e+001	
  5.0000000e+002	  2.0000000e+001	  1.9622341e+001	  4.1372394e+001	
  5.0000000e+002	  2.0000000e+001	  1.9622341e+001	  4.0969990e+001	
  5.1000000e+002	  2.0000000e+001	  1.9664230e+001	  4.0837750e+001	
  5.2000000e+002	  2.0000000e+001	  1.9676948e+001	  4.0893533e+001	
  5.3000000e+002	  2.0000000e+001	  1.9680703e+001	  4.1007154e+001	
  5.4000000e+002	  2.0000000e+001	  1.9688300e+001	  4.1091985e+001	
  5.5000000e+002	  2.0000000e+001	  1.9702928e+001	  4.1123824e+001	
  5.6000000e+002	  2.0000000e+001	  1.9721959e+001	  4.1118198e+001	
  5.7000000e+002	  2.0000000e+001	  1.9741524e+001	  4.1100532e+001	
  5.8000000e+002	  2.0000000e+001	  1.9759165e+001	  4.1087982e+001	
  5.9000000e+002	  2.5000000e+001	  1.9774298e+001	  7.6427844e+001	
  5.9634921e+002	  2.5000000e+001	  2.0453939e+001	  7.6427844e+001	
  6.0000000e+002	  2.5000000e+001	  2.1224537e+001	  6.8444135e+001	
  6.0798477e+002	  2.5000000e+001	  2.3081550e+001	  6.8444135e+001	
  6.1000000e+002	  2.5000000e+001	  2.3543404e+001	  5.3691350e+001	
  6.1764409e+002	  2.5000000e+001	  2.4862354e+001	  5.3691350e+001	
  6.2000000e+002	  2.5000000e+001	  2.5155593e+001	  4.2927615e+001	
  6.2730046e+002	  2.5000000e+001	  2.5624811e+001	  4.2927615e+001	
  6.3000000e+002	  2.5000000e+001	  2.5672273e+001	  3.9207976e+001	
  6.3107886e+002	  2.5000000e+001	  2.5677719e+001	  3.9207976e+001	
  6.3107886e+002	  2.5000000e+001	  2.5677719e+001	  3.9207976e+001	
  6.3107886e+002	  2.5000000e+001	  2.5677719e+001	  3.9207976e+001	
  6.3504653e+002	  2.5000000e+001	  2.5622102e+001	  3.9207976e+001	
  6.3901419e+002	  2.5000000e+001	  2.5489150e+001	  3.9207976e+001	
  6.4000000e+002	  2.5000000e+001	  2.5448524e+001	  4.0497859e+001	
  6.4492903e+002	  2.5000000e+001	  2.5234552e+001	  4.0497859e+001	
  6.5000000e+002	  2.5000000e+001	  2.5010442e+001	  4.3399824e+001	
  6.6000000e+002	  2.5000000e+001	  2.4701151e+001	  4.5581509e+001	
  6.7000000e+002	  2.5000000e+001	  2.4609599e+001	  4.6358303e+001	
  6.7045504e+002	  2.5000000e+001	  2.4609371e+001	  4.6358303e+001	
  6.7045504e+002	  2.5000000e+001	  2.4609371e+001	  4.6358303e+001	
  6.7045504e+002	  2.5000000e+001	  2.4609371e+001	  4.6358303e+001	
  6.7522752e+002	  2.5000000e+001	  2.4626866e+001	  4.6358303e+001	
  6.8000000e+002	  2.5000000e+001	  2.4666984e+001	  4.6122063e+001	
  6.9000000e+002	  2.5000000e+001	  2.4769080e+001	  4.5544884e+001	
  7.0000000e+002	  2.5000000e+001	  2.4845525e+001	  4.5544884e+001	
  7.0000000e+002	  2.5000000e+001	  2.4845525e+001	  4.5104726e+001	
  7.0000000e+002	  2.5000000e+001	  2.4845525e+001	  4.5104726e+001	
  7.0500000e+002	  2.5000000e+001	  2.4866935e+001	  4.5104726e+001	
  7.1000000e+002	  2.5000000e+001	  2.4877658e+001	  4.4944617e+001	
  7.1473407e+002	  2.5000000e+001	  2.4880953e+001	  4.4944617e+001	
  7.1473407e+002	  2.5000000e+001	  2.4880953e+001	  4.4944617e+001	
  7.2000000e+002	  2.5000000e+001	  2.4878592e+001	  4.4991093e+001	
  7.2526593e+002	  2.5000000e+001	  2.4873974e+001	  4.4991093e+001	
  7.3000000e+002	  2.5000000e+001	  2.4869413e+001	  4.5108651e+001	
  7.4000000e+002	  2.5000000e+001	  2.4864588e+001	  4.5199414e+001	
  7.4115544e+002	  2.5000000e+001	  2.4864481e+001	  4.5199414e+001	
  7.4115544e+002	  2.5000000e+001	  2.4864481e+001	  4.5199414e+001	
  7.5000000e+002	  2.5000000e+001	  2.4868061e+001	  4.5233614e+001	
  7.5884456e+002	  2.5000000e+001	  2.4876055e+001	  4.5233614e+001	
  7.6000000e+002	  2.5000000e+001	  2.4877280e+001	  4.5225692e+001	
  7.6577722e+002	  2.5000000e+001	  2.4883486e+001	  4.5225692e+001	
  7.7000000e+002	  2.5000000e+001	  2.4887987e+001	  4.5203256e+001	
  7.8000000e+002	  2.5000000e+001	  2.4897319e+001	  4.5185889e+001	
  7.9000000e+002	  3.0000000e+001	  2.4904481e+001	  8.0522155e+001	
  7.9645225e+002	  3.0000000e+001	  2.5584635e+001	  8.0522155e+001	
  8.0000000e+002	  3.0000000e+001	  2.6320272e+001	  7.2725464e+001	
  8.0814478e+002	  3.0000000e+001	  2.8193070e+001	  7.2725464e+001	
  8.1000000e+002	  3.0000000e+001	  2.8616783e+001	  5.8089163e+001	
  8.1780374e+002	  3.0000000e+001	  2.9973594e+001	  5.8089163e+001	
  8.2000000e+002	  3.0000000e+001	  3.0255319e+001	  4.7107354e+001	
  8.2741657e+002	  3.0000000e+001	  3.0762079e+001	  4.7107354e+001	
  8.3000000e+002	  3.0000000e+001	  3.0818426e+001	  4.3016280e+001	
  8.3152912e+002	  3.0000000e+001	  3.0830293e+001	  4.3016280e+001	
  8.3152912e+002	  3.0000000e+001	  3.0830293e+001	  4.3016280e+001	
  8.4000000e+002	  3.0000000e+001	  3.0621056e+001	  4.4056296e+001	
  8.4840638e+002	  3.0000000e+001	  3.0252449e+001	  4.4056296e+001	
  8.5000000e+002	  3.0000000e+001	  3.0180024e+001	  4.6904261e+001	
  8.5796811e+002	  3.0000000e+001	  2.9902765e+001	  4.6904261e+001	
  8.6000000e+002	  3.0000000e+001	  2.9850146e+001	  4.9157881e+001	
  8.7000000e+002	  3.0000000e+001	  2.9737140e+001	  5.0021682e+001	
  8.7146097e+002	  3.0000000e+001	  2.9734864e+001	  5.0021682e+001	
  8.7146097e+002	  3.0000000e+001	  2.9734864e+001	  5.0021682e+001	
  8.8000000e+002	  3.0000000e+001	  2.9779528e+001	  4.9836108e+001	
  8.8853903e+002	  3.0000000e+001	  2.9859641e+001	  4.9836108e+001	
  8.9000000e+002	  3.0000000e+001	  2.9873948e+001	  4.9264356e+001	
  8.9730483e+002	  3.0000000e+001	  2.9931012e+001	  4.9264356e+001	
  9.0000000e+002	  3.0000000e+001	  2.9947140e+001	  4.9264356e+001	
  9.0000000e+002	  3.0000000e+001	  2.9947140e+001	  4.8801691e+001	
  9.0269517e+002	  3.0000000e+001	  2.9959767e+001	  4.8801691e+001	
  9.0539034e+002	  3.0000000e+001	  2.9968214e+001	  4.8801691e+001	
  9.1000000e+002	  3.0000000e+001	  2.9976409e+001	  4.8617740e+001	
  9.1312936e+002	  3.0000000e+001	  2.9978252e+001	  4.8617740e+001	
  9.1312936e+002	  3.0000000e+001	  2.9978252e+001	  4.8617740e+001	
  9.2000000e+002	  3.0000000e+001	  2.9973153e+001	  4.8650992e+001	
  9.2687064e+002	  3.0000000e+001	  2.9963313e+001	  4.8650992e+001	
  9.3000000e+002	  3.0000000e+001	  2.9958430e+001	  4.8766707e+001	
  9.4000000e+002	  3.0000000e+001	  2.9947510e+001	  4.8861934e+001	
  9.4759367e+002	  3.0000000e+001	  2.9945046e+001	  4.8861934e+001	
  9.4759367e+002	  3.0000000e+001	  2.9945046e+001	  4.8861934e+001	
  9.5000000e+002	  3.0000000e+001	  2.9945196e+001	  4.8901062e+001	
  9.5240633e+002	  3.0000000e+001	  2.9945719e+001	  4.8901062e+001	
  9.5721898e+002	  3.0000000e+001	  2.9947797e+001	  4.8901062e+001	
  9.6000000e+002	  3.0000000e+001	  2.9949381e+001	  4.8895255e+001	
  9.7000000e+002	  3.0000000e+001	  2.9955766e+001	  4.8872088e+001	
  9.8000000e+002	  3.0000000e+001	  2.9961224e+001	  4.8852699e+001	
  9.9000000e+002	  3.5000000e+001	  2.9964741e+001	  8.4187000e+001	
  9.9654807e+002	  3.5000000e+001	  3.0643262e+001	  8.4187000e+001	
  1.0000000e+003	  3.5000000e+001	  3.1343850e+001	  7.6623449e+001	
  1.0082946e+003	  3.5000000e+001	  3.3221920e+001	  7.6623449e+001	
  1.0100000e+003	  3.5000000e+001	  3.3608205e+001	  6.2204211e+001	
  1.0185270e+003	  3.5000000e+001	  3.5074674e+001	  6.2204211e+001	
  1.0200000e+003	  3.5000000e+001	  3.5266455e+001	  5.1086780e+001	
  1.0273649e+003	  3.5000000e+001	  3.5808869e+001	  5.1086780e+001	
  1.0300000e+003	  3.5000000e+001	  3.5881381e+001	  4.6624587e+001	
  1.0321061e+003	  3.5000000e+001	  3.5903563e+001	  4.6624587e+001	
  1.0321061e+003	  3.5000000e+001	  3.5903563e+001	  4.6624587e+001	
  1.0400000e+003	  3.5000000e+001	  3.5724416e+001	  4.7351689e+001	
  1.0478939e+003	  3.5000000e+001	  3.5388794e+001	  4.7351689e+001	
  1.0500000e+003	  3.5000000e+001	  3.5292927e+001	  5.0087352e+001	
  1.0600000e+003	  3.5000000e+001	  3.4950708e+001	  5.2379229e+001	
  1.0700000e+003	  3.5000000e+001	  3.4817522e+001	  5.3342034e+001	
  1.0725013e+003	  3.5000000e+001	  3.4811159e+001	  5.3342034e+001	
  1.0725013e+003	  3.5000000e+001	  3.4811159e+001	  5.3342034e+001	
  1.0800000e+003	  3.5000000e+001	  3.4844021e+001	  5.3233896e+001	
  1.0874987e+003	  3.5000000e+001	  3.4907720e+001	  5.3233896e+001	
  1.0900000e+003	  3.5000000e+001	  3.4930974e+001	  5.2686948e+001	
  1.1000000e+003	  3.5000000e+001	  3.5002501e+001	  5.2686948e+001	
  1.1000000e+003	  3.5000000e+001	  3.5002501e+001	  5.2211307e+001	
  1.1000000e+003	  3.5000000e+001	  3.5002501e+001	  5.2211307e+001	
  1.1050000e+003	  3.5000000e+001	  3.5022734e+001	  5.2211307e+001	
  1.1100000e+003	  3.5000000e+001	  3.5032189e+001	  5.2000373e+001	
  1.1130231e+003	  3.5000000e+001	  3.5034057e+001	  5.2000373e+001	
  1.1130231e+003	  3.5000000e+001	  3.5034057e+001	  5.2000373e+001	
  1.1200000e+003	  3.5000000e+001	  3.5028337e+001	  5.2013636e+001	
  1.1269769e+003	  3.5000000e+001	  3.5016791e+001	  5.2013636e+001	
  1.1300000e+003	  3.5000000e+001	  3.5011158e+001	  5.2122774e+001	
  1.1400000e+003	  3.5000000e+001	  3.4996535e+001	  5.2221294e+001	
  1.1500000e+003	  3.5000000e+001	  3.4990337e+001	  5.2266606e+001	
  1.1531774e+003	  3.5000000e+001	  3.4989908e+001	  5.2266606e+001	
  1.1531774e+003	  3.5000000e+001	  3.4989908e+001	  5.2266606e+001	
  1.1600000e+003	  3.5000000e+001	  3.4991046e+001	  5.2265788e+001	
  1.1668226e+003	  3.5000000e+001	  3.4993403e+001	  5.2265788e+001	
  1.1700000e+003	  3.5000000e+001	  3.4994662e+001	  5.2244116e+001	
  1.1800000e+003	  3.5000000e+001	  3.4997873e+001	  5.2223735e+001	
  1.1900000e+003	  4.0000000e+001	  3.4999387e+001	  8.7556289e+001	
  1.1966401e+003	  4.0000000e+001	  3.5673645e+001	  8.7556289e+001	
  1.2000000e+003	  4.0000000e+001	  3.6338558e+001	  8.0260009e+001	
  1.2084394e+003	  4.0000000e+001	  3.8212850e+001	  8.0260009e+001	
  1.2100000e+003	  4.0000000e+001	  3.8561867e+001	  6.6133199e+001	
  1.2178028e+003	  4.0000000e+001	  3.9935778e+001	  6.6133199e+001	
  1.2200000e+003	  4.0000000e+001	  4.0234246e+001	  5.4936006e+001	
  1.2276598e+003	  4.0000000e+001	  4.0826162e+001	  5.4936006e+001	
  1.2300000e+003	  4.0000000e+001	  4.0902695e+001	  5.0109462e+001	
  1.2327866e+003	  4.0000000e+001	  4.0940145e+001	  5.0109462e+001	
  1.2327866e+003	  4.0000000e+001	  4.0940145e+001	  5.0109462e+001	
  1.2400000e+003	  4.0000000e+001	  4.0795620e+001	  5.0474671e+001	
  1.2472134e+003	  4.0000000e+001	  4.0507677e+001	  5.0474671e+001	
  1.2500000e+003	  4.0000000e+001	  4.0383591e+001	  5.3041890e+001	
  1.2600000e+003	  4.0000000e+001	  4.0034166e+001	  5.5345362e+001	
  1.2700000e+003	  4.0000000e+001	  3.9882178e+001	  5.6404859e+001	
  1.2736611e+003	  4.0000000e+001	  3.9869571e+001	  5.6404859e+001	
  1.2736611e+003	  4.0000000e+001	  3.9869571e+001	  5.6404859e+001	
  1.2800000e+003	  4.0000000e+001	  3.9891398e+001	  5.6390803e+001	
  1.2863389e+003	  4.0000000e+001	  3.9937775e+001	  5.6390803e+001	
  1.2900000e+003	  4.0000000e+001	  3.9969181e+001	  5.5888117e+001	
  1.3000000e+003	  4.0000000e+001	  4.0038695e+001	  5.5888117e+001	
  1.3000000e+003	  4.0000000e+001	  4.0038695e+001	  5.5410129e+001	
  1.3100000e+003	  4.0000000e+001	  4.0069561e+001	  5.5175168e+001	
  1.3134668e+003	  4.0000000e+001	  4.0072023e+001	  5.5175168e+001	
  1.3134668e+003	  4.0000000e+001	  4.0072023e+001	  5.5175168e+001	
  1.3134668e+003	  4.0000000e+001	  4.0072023e+001	  5.5175168e+001	
  1.3167334e+003	  4.0000000e+001	  4.0070577e+001	  5.5175168e+001	
  1.3200000e+003	  4.0000000e+001	  4.0066981e+001	  5.5163224e+001	
  1.3265332e+003	  4.0000000e+001	  4.0056042e+001	  5.5163224e+001	
  1.3300000e+003	  4.0000000e+001	  4.0049158e+001	  5.5260143e+001	
  1.3400000e+003	  4.0000000e+001	  4.0032169e+001	  5.5358900e+001	
  1.3500000e+003	  4.0000000e+001	  4.0022890e+001	  5.5410532e+001	
  1.3594713e+003	  4.0000000e+001	  4.0020732e+001	  5.5410532e+001	
  1.3594713e+003	  4.0000000e+001	  4.0020732e+001	  5.5410532e+001	
  1.3594713e+003	  4.0000000e+001	  4.0020732e+001	  5.5410532e+001	
  1.3597357e+003	  4.0000000e+001	  4.0020734e+001	  5.5410532e+001	
  1.3600000e+003	  4.0000000e+001	  4.0020737e+001	  5.5415824e+001	
  1.3605287e+003	  4.0000000e+001	  4.0020750e+001	  5.5415824e+001	
  1.3615861e+003	  4.0000000e+001	  4.0020802e+001	  5.5415824e+001	
  1.3637009e+003	  4.0000000e+001	  4.0020998e+001	  5.5415824e+001	
  1.3679305e+003	  4.0000000e+001	  4.0021646e+001	  5.5415824e+001	
  1.3700000e+003	  4.0000000e+001	  4.0022045e+001	  5.5397578e+001	
  1.3800000e+003	  4.0000000e+001	  4.0023539e+001	  5.5377454e+001	
  1.3852424e+003	  4.0000000e+001	  4.0023817e+001	  5.5377454e+001	
  1.3852424e+003	  4.0000000e+001	  4.0023817e+001	  5.5377454e+001	
  1.3852424e+003	  4.0000000e+001	  4.0023817e+001	  5.5377454e+001	
  1.3876212e+003	  4.0000000e+001	  4.0023780e+001	  5.5377454e+001	
  1.3900000e+003	  4.5000000e+001	  4.0023683e+001	  9.0708561e+001	
  1.3900013e+003	  4.5000000e+001	  4.0023683e+001	  9.0708561e+001	
  1.3900013e+003	  4.5000000e+001	  4.0023683e+001	  9.0708561e+001	
  1.3947589e+003	  4.5000000e+001	  4.0385325e+001	  9.0708561e+001	
  1.3995165e+003	  4.5000000e+001	  4.1218795e+001	  9.0708561e+001	
  1.4000000e+003	  4.5000000e+001	  4.1319292e+001	  8.3709649e+001	
  1.4024173e+003	  4.5000000e+001	  4.1834272e+001	  8.3709649e+001	
  1.4100000e+003	  4.5000000e+001	  4.3493718e+001	  6.9936733e+001	
  1.4200000e+003	  4.5000000e+001	  4.5171899e+001	  5.8728087e+001	
  1.4283458e+003	  4.5000000e+001	  4.5835436e+001	  5.8728087e+001	
  1.4300000e+003	  4.5000000e+001	  4.5897524e+001	  5.3524454e+001	
  1.4336546e+003	  4.5000000e+001	  4.5954777e+001	  5.3524454e+001	
  1.4336546e+003	  4.5000000e+001	  4.5954777e+001	  5.3524454e+001	
  1.4400000e+003	  4.5000000e+001	  4.5848681e+001	  5.3480289e+001	
  1.4463454e+003	  4.5000000e+001	  4.5620795e+001	  5.3480289e+001	
  1.4500000e+003	  4.5000000e+001	  4.5465689e+001	  5.5819244e+001	
  1.4600000e+003	  4.5000000e+001	  4.5113807e+001	  5.8104463e+001	
  1.4700000e+003	  4.5000000e+001	  4.4943062e+001	  5.9261992e+001	
  1.4751317e+003	  4.5000000e+001	  4.4921198e+001	  5.9261992e+001	
  1.4751317e+003	  4.5000000e+001	  4.4921198e+001	  5.9261992e+001	
  1.4800000e+003	  4.5000000e+001	  4.4932728e+001	  5.9359741e+001	
  1.4848683e+003	  4.5000000e+001	  4.4960364e+001	  5.9359741e+001	
  1.4900000e+003	  4.5000000e+001	  4.4998899e+001	  5.8921200e+001	
  1.5000000e+003	  4.5000000e+001	  4.5065298e+001	  5.8921200e+001	
  1.5000000e+003	  4.5000000e+001	  4.5065298e+001	  5.8452339e+001	
  1.5000000e+003	  4.5000000e+001	  4.5065298e+001	  5.8452339e+001	
  1.5050000e+003	  4.5000000e+001	  4.5086455e+001	  5.8452339e+001	
  1.5100000e+003	  4.5000000e+001	  4.5097940e+001	  5.8193280e+001	
  1.5141959e+003	  4.5000000e+001	  4.5101362e+001	  5.8193280e+001	
  1.5141959e+003	  4.5000000e+001	  4.5101362e+001	  5.8193280e+001	
  1.5141959e+003	  4.5000000e+001	  4.5101362e+001	  5.8193280e+001	
  1.5170979e+003	  4.5000000e+001	  4.5100288e+001	  5.8193280e+001	
  1.5200000e+003	  4.5000000e+001	  4.5097562e+001	  5.8153456e+001	
  1.5258041e+003	  4.5000000e+001	  4.5088557e+001	  5.8153456e+001	
  1.5300000e+003	  4.5000000e+001	  4.5080260e+001	  5.8233427e+001	
  1.5400000e+003	  4.5000000e+001	  4.5061814e+001	  5.8328986e+001	
  1.5500000e+003	  4.5000000e+001	  4.5049967e+001	  5.8385908e+001	
  1.5600000e+003	  4.5000000e+001	  4.5045152e+001	  5.8398267e+001	
  1.5690263e+003	  4.5000000e+001	  4.5044299e+001	  5.8398267e+001	
  1.5690263e+003	  4.5000000e+001	  4.5044299e+001	  5.8398267e+001	
  1.5690263e+003	  4.5000000e+001	  4.5044299e+001	  5.8398267e+001	
  1.5695132e+003	  4.5000000e+001	  4.5044300e+001	  5.8398267e+001	
  1.5700000e+003	  4.5000000e+001	  4.5044305e+001	  5.8384665e+001	
  1.5709737e+003	  4.5000000e+001	  4.5044314e+001	  5.8384665e+001	
  1.5726643e+003	  4.5000000e+001	  4.5044320e+001	  5.8384665e+001	
  1.5726643e+003	  4.5000000e+001	  4.5044320e+001	  5.8384665e+001	
  1.5746116e+003	  4.5000000e+001	  4.5044313e+001	  5.8384665e+001	
  1.5765590e+003	  4.5000000e+001	  4.5044296e+001	  5.8384665e+001	
  1.5800000e+003	  4.5000000e+001	  4.5044245e+001	  5.8365865e+001	
  1.5873357e+003	  4.5000000e+001	  4.5043619e+001	  5.8365865e+001	
  1.5900000e+003	  5.0000000e+001	  4.5043238e+001	  9.3696126e+001	
  1.5900040e+003	  5.0000000e+001	  4.5043237e+001	  9.3696126e+001	
  1.5900040e+003	  5.0000000e+001	  4.5043237e+001	  9.3696126e+001	
  1.5968250e+003	  5.0000000e+001	  4.5701938e+001	  9.3696126e+001	
  1.6000000e+003	  5.0000000e+001	  4.6292648e+001	  8.7015289e+001	
  1.6087279e+003	  5.0000000e+001	  4.8136570e+001	  8.7015289e+001	
  1.6100000e+003	  5.0000000e+001	  4.8410547e+001	  7.3653486e+001	
  1.6163605e+003	  5.0000000e+001	  4.9563494e+001	  7.3653486e+001	
  1.6200000e+003	  5.0000000e+001	  5.0092038e+001	  6.2457530e+001	
  1.6279328e+003	  5.0000000e+001	  5.0777616e+001	  6.2457530e+001	
  1.6300000e+003	  5.0000000e+001	  5.0871527e+001	  5.6907806e+001	
  1.6345745e+003	  5.0000000e+001	  5.0958799e+001	  5.6907806e+001	
  1.6345745e+003	  5.0000000e+001	  5.0958799e+001	  5.6907806e+001	
  1.6400000e+003	  5.0000000e+001	  5.0887209e+001	  5.6418830e+001	
  1.6454255e+003	  5.0000000e+001	  5.0719890e+001	  5.6418830e+001	
  1.6500000e+003	  5.0000000e+001	  5.0539828e+001	  5.8489356e+001	
  1.6600000e+003	  5.0000000e+001	  5.0191040e+001	  6.0720533e+001	
  1.6700000e+003	  5.0000000e+001	  5.0003735e+001	  6.1961609e+001	
  1.6770258e+003	  5.0000000e+001	  4.9969741e+001	  6.1961609e+001	
